24317,0,0,2,0,"Danny","Gilchrist","",21,"2013-11-12",54436,206,0,192,184,0,1,106,256,0,256,0,-1,23,5,0,1,1,97,123,130,122,34,136,"","",0,0,0,0,0,0,0,0,0,2,4,1,2,0,0,0,0,0,0,0,0,7,24,12,1,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
24318,325,108,2,0,"Brad","Hass","",20,"2014-5-25",41955,206,0,205,193,0,0,106,256,325,256,0,-1,14,5,0,1,1,107,90,24,115,89,22,"","",0,0,0,0,0,0,0,0,271,81,109,34,88,0,0,0,0,0,0,0,0,106,131,52,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,-1,-1,0,1,0
24319,173,105,5,0,"Jim","Scanlon","",20,"2014-3-15",90732,206,0,165,183,0,0,106,256,21,256,0,-1,14,5,0,1,1,98,89,95,187,105,90,"","",0,0,0,0,0,0,0,0,206,90,78,91,102,0,0,0,0,0,0,0,0,189,201,148,0,2033,13,0,13,383,0,0,100,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,-1,0,1,0
24320,167,105,3,0,"Pat","Harper","",21,"2013-9-5",59542,206,0,184,185,0,0,104,147,12,29,0,-1,19,5,0,1,1,32,148,91,96,95,115,"","",0,0,0,0,0,0,0,0,231,2,1,2,4,0,0,0,0,0,0,0,0,77,92,74,0,2033,15,0,19,449,0,0,100,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,8,-13,201,82,1,-5
24321,100,103,1,11,"Erik","Jones","",21,"2013-7-12",3141,206,0,184,195,0,0,102,63,26,273,0,-1,7,5,0,2,2,95,92,9,25,64,65,"","",0,0,0,0,0,0,0,0,31,104,69,147,85,0,0,0,0,0,0,0,0,7,5,9,0,2033,8,0,16,236,0,0,100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,-1,0,352,1,-3520
24322,0,0,1,12,"Jason","Belan","",21,"2013-7-16",14448,206,0,190,189,0,1,107,273,0,273,0,-1,58,5,0,1,1,199,121,106,175,71,139,"","",0,0,0,0,0,0,0,0,262,105,150,150,16,0,0,0,0,0,0,0,0,39,14,52,1,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,0,0,0,0,0,0,4,0
24323,0,0,9,0,"Kris","Schmaltz","",20,"2014-2-9",86203,206,0,199,194,0,1,107,273,0,273,0,-1,24,5,0,1,1,114,108,99,80,109,115,"","",0,0,0,0,0,0,0,0,271,51,34,42,57,0,0,0,0,0,0,0,0,153,120,138,1,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
24324,173,105,1,12,"Casey","Lee","",21,"2013-9-12",75335,206,0,179,187,0,0,104,146,21,271,0,-1,8,5,0,2,2,114,103,132,111,94,74,"","",0,0,0,0,0,0,0,0,223,69,77,75,19,0,0,0,0,0,0,0,0,7,3,2,0,2033,10,0,13,293,0,0,100,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,45,77,1,-10
24325,119,103,1,13,"Vince","Jenkins","",21,"2013-10-5",26346,206,0,215,203,0,0,104,150,15,271,0,-1,57,5,0,1,1,91,138,79,120,100,78,"","",0,0,0,0,0,0,0,0,69,26,13,4,15,0,0,0,0,0,0,0,0,1,2,2,0,2033,3,0,30,97,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,10,-1,330,1,5
24326,141,104,1,11,"Matt","Van Boven","",21,"2013-10-13",69776,206,0,179,186,0,0,103,98,30,271,0,-1,13,5,0,2,1,120,136,124,81,90,113,"","",0,0,0,0,0,0,0,0,264,2,2,1,5,0,0,0,0,0,0,0,0,3,5,2,0,2033,8,0,11,231,0,0,100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,-358,77,1,-686
24327,0,0,1,12,"Elias","Sandoval","",20,"2014-1-22",17235,206,0,215,210,0,1,107,271,0,271,1,0,69,5,0,1,1,81,89,18,75,77,95,"","",0,0,0,0,0,0,0,0,37,93,59,182,38,0,0,0,0,0,0,0,0,4,4,16,1,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
24328,339,108,3,12,"Brian","Mott","",21,"2013-6-10",50031,206,0,186,199,0,0,107,278,339,278,0,-1,27,5,0,1,1,107,142,41,113,129,96,"","",0,0,0,0,0,0,0,0,242,68,47,68,65,0,0,0,0,0,0,0,0,39,10,5,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,-1,0,0,1,5
24329,142,104,1,12,"Jonathan","Kliewer","",21,"2013-12-17",13181,206,0,161,180,0,0,105,154,24,3,0,-1,12,5,0,1,1,122,60,56,110,99,122,"","",0,0,0,0,0,0,0,0,45,149,121,191,93,0,0,0,0,0,0,0,0,2,8,5,0,2033,14,0,20,420,0,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,8,10,0,0,1,0
24330,153,105,5,0,"Joe","Hayes","",20,"2014-4-4",11944,206,0,213,195,0,0,107,278,24,278,0,-1,20,5,0,2,1,23,152,94,189,114,151,"","",0,0,0,0,0,0,0,0,0,49,40,57,50,0,0,0,0,0,0,0,0,10,42,24,0,2033,8,0,4,224,0,0,100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,10,-171,0,1,0
24331,0,0,3,12,"Cortez","Flores","",21,"2013-10-18",27837,206,0,193,187,0,1,107,278,0,278,1,-1,35,5,0,3,1,74,142,24,52,95,95,"","",0,0,0,0,0,0,0,0,231,80,85,76,80,0,0,0,0,0,0,0,0,70,153,188,1,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
24332,167,105,7,0,"Malachi","Larks","",21,"2013-10-7",30544,206,0,198,195,0,0,107,278,12,278,39,-1,15,5,0,2,2,110,124,90,25,76,62,"","",0,0,0,0,0,0,0,0,198,2,4,1,1,0,0,0,0,0,0,0,0,157,87,63,0,2033,14,0,5,405,0,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,19,-1,0,1,0
24333,157,105,1,11,"Ryan","Hughes","",21,"2013-9-3",60446,206,0,185,195,0,0,104,128,29,263,0,-1,25,5,0,1,1,200,115,112,91,73,105,"","",0,0,0,0,0,0,0,0,69,86,72,98,62,0,0,0,0,0,0,0,0,30,10,8,0,2033,8,0,19,239,0,0,100,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,-219,351,1,15
24334,346,108,1,11,"Alfonso","Rodriguez","",21,"2013-12-20",51638,206,0,206,201,0,0,107,263,346,263,1,-1,34,5,0,2,2,26,56,62,107,78,186,"","",0,0,0,0,0,0,0,0,259,116,52,143,155,0,0,0,0,0,0,0,0,12,5,4,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,-1,-1,0,1,15
24335,0,0,4,0,"Cameron","Anderson","",21,"2013-12-3",27490,206,0,177,186,0,1,107,263,0,263,0,-1,3,5,0,1,1,83,106,113,38,102,68,"","",0,0,0,0,0,0,0,0,0,82,86,150,10,0,0,0,0,0,0,0,0,91,137,162,1,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
