8073,0,0,1,11,"Jerry","Reynolds","",35,"1999-10-16",56150,206,0,198,192,1,1,105,165,0,11,0,-1,16,5,0,1,1,86,61,3,109,23,127,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,15,0,2019,12,0,9,352,0,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
8074,0,0,3,0,"John","Thomas","",35,"1999-4-14",22529,206,0,194,192,1,1,105,151,0,9,0,-1,4,2,0,1,1,144,107,163,58,83,78,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,2018,8,0,9,219,0,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
8075,348,108,6,0,"Zach","Lombardo","",20,"2014-4-15",56723,206,0,202,200,0,0,106,210,348,210,0,-1,16,5,0,3,1,108,81,21,21,125,76,"","",0,0,0,0,0,0,0,0,85,86,121,42,77,0,0,0,0,0,0,0,0,140,116,127,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,11,3,0,1,10
8076,0,0,1,12,"Jim","Rowan","",19,"2015-8-4",18952,206,0,197,197,0,1,106,235,0,235,0,-1,24,3,0,2,2,86,64,114,108,31,86,"","",0,0,0,0,0,0,0,0,280,128,97,81,184,0,0,0,0,0,0,0,0,33,20,2,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
8077,0,0,1,11,"Charlie","Wahl","",34,"2000-1-9",14625,206,0,194,187,1,1,105,161,0,16,0,-1,19,5,0,2,2,120,113,11,96,102,170,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,26,5,0,2019,10,0,10,293,0,0,100,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
8078,0,0,1,13,"John","Threlkeld","",33,"2001-6-20",85882,206,0,187,187,1,1,0,0,0,0,0,-1,19,6,0,1,1,89,81,77,75,196,90,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,17,0,2021,13,0,12,383,0,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,0,0,0,1,0
8079,251,106,4,0,"Bill","Garduno","",18,"2016-6-4",83019,206,0,174,182,0,0,106,0,251,0,1,0,30,3,0,1,1,15,110,81,194,74,62,"","",0,0,0,0,0,0,0,0,239,118,160,35,84,0,0,0,0,0,0,0,0,28,46,15,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,11,0,0,1,10
8080,337,108,1,12,"Justin","Washington","",19,"2015-4-28",75591,206,0,180,190,0,0,106,204,337,204,39,0,29,4,0,1,2,100,102,128,18,12,74,"","",0,0,0,0,0,0,0,0,0,86,62,57,141,0,0,0,0,0,0,0,0,16,1,28,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,-1,0,0,1,5
8081,0,0,1,12,"Dan","Steadman","",21,"2013-12-19",41955,206,36,151,177,0,1,106,210,0,210,0,-1,9,5,0,1,1,51,184,63,186,110,95,"","",0,0,0,0,0,0,0,0,187,89,140,61,47,0,0,0,0,0,0,0,0,38,25,3,1,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
8082,0,0,1,12,"Bobby","Ryan","",35,"1999-5-17",55211,206,0,197,189,1,1,105,164,0,7,0,-1,43,4,0,1,2,123,124,96,41,130,91,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,14,1,2020,10,0,7,287,0,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
