4080,0,0,7,0,"Scott","Walsh","",39,"1995-5-17",43942,206,0,206,185,1,1,103,120,0,7,0,-1,24,5,0,2,2,103,53,32,118,112,83,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,176,169,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
4081,0,0,1,12,"Bruce","Helms","",36,"1998-4-7",76957,206,0,216,193,1,1,105,174,0,13,0,-1,18,7,0,1,1,130,10,63,115,54,90,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,100,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
4082,0,0,1,11,"Jesse","Briscoe","",37,"1997-2-12",76239,206,0,187,184,1,1,105,156,0,19,0,-1,3,6,0,2,1,110,42,85,32,10,66,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,25,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
4083,0,0,1,12,"Hiang-ta","Fong","",38,"1996-9-11",78035,43,0,209,186,1,1,105,174,0,13,4,-1,13,6,0,3,1,84,87,29,2,86,29,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,9,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
4084,0,0,1,12,"Omar","Morales","Woody",45,"1989-12-15",62478,145,0,212,188,1,1,103,97,0,27,1,-1,11,6,0,1,1,130,66,61,125,88,131,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
4085,0,0,1,11,"Willie","Serrano","",38,"1996-4-15",83920,210,0,234,197,1,1,105,173,0,21,1,-1,55,6,0,1,1,105,124,56,102,106,127,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,0,0,0,0,0,0,4,0
4086,0,0,1,12,"Bill","Santana","",45,"1989-8-15",69935,210,0,208,184,1,1,102,72,0,20,1,-1,34,3,0,3,1,93,106,113,68,98,85,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,100,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,0,0,0,4,0
4087,0,0,1,12,"Emilio","Huerta","",37,"1997-8-4",69965,56,0,211,184,1,1,102,78,0,23,1,-1,5,14,0,1,1,108,92,115,101,109,194,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,30,0,0,0,0,0,0,0,0,100,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
4088,0,0,1,12,"Joey","Barkley","",39,"1995-11-15",15443,206,0,218,188,1,1,105,169,0,14,0,-1,15,5,0,2,2,174,40,147,115,84,8,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
4089,0,0,1,11,"Ismael","Melendez","",37,"1997-2-4",65717,206,0,202,184,1,1,105,174,0,13,1,0,6,6,0,3,1,53,171,106,176,117,75,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,5,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
