12062,0,0,3,0,"Bill","Rees","",31,"2003-6-15",66889,206,0,191,185,1,1,0,0,0,0,0,-1,28,13,0,2,1,92,74,78,163,129,88,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,202,201,0,2023,9,0,22,274,0,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
12063,0,0,1,12,"Jeremy","Moore","",31,"2003-4-1",48573,206,0,219,200,1,1,105,155,0,25,0,-1,10,8,0,1,1,58,117,56,28,73,76,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,2025,15,0,19,447,0,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
12064,0,0,1,12,"Corey","Chesney","",33,"2001-3-7",3158,206,0,214,189,0,1,101,34,0,21,0,-1,44,15,0,1,1,112,93,91,146,52,95,"","",0,1,0,0,0,0,79,4,87,15,3,8,10,0,0,0,0,0,0,0,0,4,10,5,0,2020,4,0,7,107,0,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,0,0,0,0,4,0
12065,0,0,1,11,"Nate","Jackson","",33,"2001-7-31",81568,206,0,189,186,1,1,0,0,0,0,39,-1,36,6,0,1,1,95,63,142,45,106,92,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,19,6,1,2022,19,0,27,573,0,0,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
12066,0,0,5,0,"Alfonso","Salgado","",33,"2001-6-5",60713,206,0,167,179,1,1,101,36,0,23,1,0,40,12,0,1,1,82,73,87,93,188,98,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,164,201,1,2022,4,0,22,119,0,0,100,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
12067,0,0,1,11,"Richard","Scheidecker","",33,"2001-2-12",43849,206,0,163,179,1,1,104,123,0,22,0,-1,9,6,0,1,1,143,127,137,4,83,90,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,22,0,2020,14,0,12,412,0,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,0,0,0,4,0
12068,0,0,1,11,"Herb","Grigsby","Doberman",33,"2001-9-13",24272,206,0,230,193,1,1,0,0,0,0,0,-1,34,13,0,1,2,137,94,101,65,7,66,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,28,0,2021,5,0,13,144,0,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,0,0,0,0,3,0
12069,0,0,1,12,"Willie","Meneses","",20,"2014-11-28",71389,56,0,198,196,0,1,105,152,0,5,1,-1,19,3,0,1,1,59,169,26,158,130,172,"","",0,0,0,0,0,0,0,0,269,83,85,85,80,0,0,0,0,0,0,0,0,189,79,40,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
12070,227,106,6,0,"David","Trejo","",16,"2018-8-14",66680,136,0,160,183,0,0,106,0,227,0,1,-1,29,0,0,1,1,88,143,173,81,89,127,"","",0,0,0,0,0,0,0,0,0,49,72,22,55,0,0,0,0,0,0,0,0,137,107,83,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,15
12072,0,0,9,0,"Mike","Anthony","",31,"2003-11-23",2845,206,0,228,197,1,1,101,47,0,20,0,-1,26,14,0,2,2,91,52,123,22,22,21,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,178,151,0,2023,7,0,27,219,0,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
12073,148,104,3,0,"Omar","Burciaga","",20,"2014-5-22",87084,231,85,208,191,0,0,105,154,3,1,1,-1,18,3,0,2,2,147,103,118,41,54,90,"","",0,0,0,0,0,0,0,0,167,73,39,82,85,0,0,0,0,0,0,0,0,21,97,102,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,-1,340,141,1,-15
12074,201,106,1,11,"Danny","Barriga","",18,"2016-7-11",21777,206,0,169,185,0,0,106,0,201,0,1,0,34,2,0,2,2,81,102,130,121,80,109,"","",0,0,0,0,0,0,0,0,260,87,80,90,79,0,0,0,0,0,0,0,0,4,2,43,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,10,-1,0,1,10
12075,241,106,3,0,"Jonathan","Galvan","",16,"2018-5-9",54377,206,0,187,187,0,0,106,0,241,0,1,-1,6,1,0,1,1,128,51,43,12,77,81,"","",0,0,0,0,0,0,0,0,0,58,81,5,89,0,0,0,0,0,0,0,0,1,44,9,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,11,4,0,1,0
12076,201,106,1,12,"Joe","Silhavy","",18,"2016-10-21",80453,206,0,180,189,0,0,106,0,201,0,0,-1,14,2,0,2,1,130,74,127,125,125,90,"","",0,0,0,0,0,0,0,0,177,79,67,86,86,0,0,0,0,0,0,0,0,35,2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,11,0,0,1,15
12077,0,0,1,12,"Eric","Walker","",29,"2005-5-26",79558,206,0,220,192,0,1,100,7,0,7,0,-1,35,3,0,1,1,170,1,107,10,80,2,"","",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,0,0,0,0,4,0
12078,231,106,1,12,"Pete","Callaghan","",16,"2018-6-1",4424,206,0,151,177,0,0,106,0,231,0,0,-1,30,1,0,1,2,71,142,85,146,176,56,"","",0,0,0,0,0,0,0,0,0,4,5,4,5,0,0,0,0,0,0,0,0,18,5,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,11,0,0,1,15
12079,0,0,1,12,"Jeremy","Guilbault","",30,"2004-2-26",55218,206,0,207,202,1,1,105,166,0,1,0,-1,26,7,0,2,2,106,155,80,12,129,59,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,14,0,2023,20,0,7,589,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,4,0
12080,103,103,1,11,"Alfredo","Arellano","",20,"2014-6-9",7279,210,44,180,187,0,0,104,131,2,11,1,-1,7,3,0,1,1,113,124,18,97,94,92,"","",0,0,0,0,0,0,0,0,124,85,72,69,83,0,0,0,0,0,0,0,0,2,8,4,0,0,0,0,0,0,0,0,100,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,11,10,335,1,-1
12082,0,0,1,11,"Nathaniel","Stewart","",30,"2004-1-14",85468,206,0,230,202,1,1,0,0,0,0,39,0,19,12,0,1,1,132,55,190,27,123,44,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,30,1,2025,3,0,2,70,0,0,100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
