28206,283,107,2,0,"Tyler","Overland","",17,"2017-8-12",56402,206,0,184,183,0,0,107,0,283,0,0,-1,12,1,0,1,1,80,112,189,74,131,88,"","",0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,-1,0,1,15
28207,262,107,3,0,"Ivan","Gonzalez","",16,"2018-1-29",85881,206,0,172,182,0,0,107,0,262,0,1,-1,8,1,0,1,1,85,120,24,161,154,70,"","",0,0,0,0,0,0,0,0,0,2,4,2,2,0,0,0,0,0,0,0,0,51,54,68,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,-1,-1,0,1,0
28208,285,107,9,12,"George","Brown","",17,"2017-8-18",66259,206,0,190,194,0,0,107,0,285,0,0,-1,1,1,0,1,1,153,78,32,188,109,64,"","",0,0,0,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0,0,0,81,119,73,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,10,0,0,1,15
28209,269,107,4,0,"Jason","Smith","",16,"2018-5-17",85511,206,0,171,183,0,0,107,0,269,0,39,0,26,1,0,1,1,87,127,103,6,129,74,"","",0,0,0,0,0,0,0,0,0,3,4,2,3,0,0,0,0,0,0,0,0,49,28,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,-1,-1,0,1,15
28210,284,107,1,11,"Joey","Cundick","",17,"2017-6-28",49808,206,0,199,201,0,0,107,0,284,0,0,-1,25,1,0,1,1,82,136,53,7,110,67,"","",0,0,0,0,0,0,0,0,0,75,58,69,100,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,11,10,0,1,10
28211,280,107,1,11,"Dan","Martin","",17,"2017-4-15",26153,206,0,196,200,0,0,107,0,280,0,0,-1,22,1,0,1,1,103,74,181,97,51,101,"","",0,0,0,0,0,0,0,0,267,49,44,36,68,0,0,0,0,0,0,0,0,19,19,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,10,0,1,0
28212,267,107,3,0,"Ivan","Alicea","",17,"2017-11-29",69363,44,0,224,198,0,0,107,0,267,0,1,-1,5,1,0,2,1,69,129,116,31,74,67,"","",0,0,0,0,0,0,0,0,0,45,43,30,64,0,0,0,0,0,0,0,0,5,8,47,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,11,10,0,1,15
28213,282,107,1,12,"Mike","Bailey","",17,"2017-3-9",85934,206,0,174,191,0,0,107,0,282,0,0,-1,9,1,0,2,2,11,96,48,173,94,93,"","",0,0,0,0,0,0,0,0,41,3,5,3,2,0,0,0,0,0,0,0,0,46,4,4,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,10,-1,0,1,5
28214,258,107,7,0,"John","Vega","",17,"2017-11-10",56709,206,0,180,188,0,0,107,0,258,0,1,0,85,1,0,1,1,141,16,36,28,64,85,"","",0,0,0,0,0,0,0,0,0,81,75,133,37,0,0,0,0,0,0,0,0,160,90,74,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,-1,0,0,1,15
28215,281,107,4,0,"Luke","Steel","",17,"2017-9-12",51983,206,0,167,184,0,0,107,0,281,0,0,-1,10,1,0,2,1,121,109,10,29,77,64,"","",0,0,0,0,0,0,0,0,160,68,52,75,77,0,0,0,0,0,0,0,0,178,157,172,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,0,11,-1,0,1,0
